"gutenberg_id"	"text"
2852	"      like the low, constant murmur of the sea."
2852	""
2852	"      “The hound!” cried Holmes. “Come, Watson, come! Great heavens, if"
2852	"      we are too late!”"
2852	""
2852	"      He had started running swiftly over the moor, and I had followed"
2852	"      at his heels. But now from somewhere among the broken ground"
2852	"      immediately in front of us there came one last despairing yell,"
2852	"      and then a dull, heavy thud. We halted and listened. Not another"
2852	"      sound broke the heavy silence of the windless night."
2852	""
2852	"      I saw Holmes put his hand to his forehead like a man distracted."
2852	"      He stamped his feet upon the ground."
2852	""
2852	"      “He has beaten us, Watson. We are too late.”"
2852	""
2852	"      “No, no, surely not!”"
2852	""
2852	"      “Fool that I was to hold my hand. And you, Watson, see what comes"
2852	"      of abandoning your charge! But, by Heaven, if the worst has"
2852	"      happened we’ll avenge him!”"
2852	""
2852	"      Blindly we ran through the gloom, blundering against boulders,"
2852	"      forcing our way through gorse bushes, panting up hills and"
2852	"      rushing down slopes, heading always in the direction whence those"
2852	"      dreadful sounds had come. At every rise Holmes looked eagerly"
2852	"      round him, but the shadows were thick upon the moor, and nothing"
2852	"      moved upon its dreary face."
2852	""
2852	"      “Can you see anything?”"
2852	""
2852	"      “Nothing.”"
2852	""
2852	"      “But, hark, what is that?”"
2852	""
2852	"      A low moan had fallen upon our ears. There it was again upon our"
2852	"      left! On that side a ridge of rocks ended in a sheer cliff which"
2852	"      overlooked a stone-strewn slope. On its jagged face was"
2852	"      spread-eagled some dark, irregular object. As we ran towards it"
2852	"      the vague outline hardened into a definite shape. It was a"
2852	"      prostrate man face downward upon the ground, the head doubled"
2852	"      under him at a horrible angle, the shoulders rounded and the body"
2852	"      hunched together as if in the act of throwing a somersault. So"
2852	"      grotesque was the attitude that I could not for the instant"
2852	"      realise that that moan had been the passing of his soul. Not a"
2852	"      whisper, not a rustle, rose now from the dark figure over which"
2852	"      we stooped. Holmes laid his hand upon him and held it up again"
2852	"      with an exclamation of horror. The gleam of the match which he"
2852	"      struck shone upon his clotted fingers and upon the ghastly pool"
2852	"      which widened slowly from the crushed skull of the victim. And it"
2852	"      shone upon something else which turned our hearts sick and faint"
2852	"      within us—the body of Sir Henry Baskerville!"
2852	""
2852	"      There was no chance of either of us forgetting that peculiar"
2852	"      ruddy tweed suit—the very one which he had worn on the first"
2852	"      morning that we had seen him in Baker Street. We caught the one"
2852	"      clear glimpse of it, and then the match flickered and went out,"
2852	"      even as the hope had gone out of our souls. Holmes groaned, and"
2852	"      his face glimmered white through the darkness."
2852	""
2852	"      “The brute! The brute!” I cried with clenched hands. “Oh Holmes,"
2852	"      I shall never forgive myself for having left him to his fate.”"
2852	""
2852	"      “I am more to blame than you, Watson. In order to have my case"
2852	"      well rounded and complete, I have thrown away the life of my"
2852	"      client. It is the greatest blow which has befallen me in my"
2852	"      career. But how could I know—how _could_ I know—that he would"
2852	"      risk his life alone upon the moor in the face of all my"
2852	"      warnings?”"
2852	""
2852	"      “That we should have heard his screams—my God, those screams!—and"
2852	"      yet have been unable to save him! Where is this brute of a hound"
2852	"      which drove him to his death? It may be lurking among these rocks"
2852	"      at this instant. And Stapleton, where is he? He shall answer for"
2852	"      this deed.”"
2852	""
2852	"      “He shall. I will see to that. Uncle and nephew have been"
2852	"      murdered—the one frightened to death by the very sight of a beast"
2852	"      which he thought to be supernatural, the other driven to his end"
2852	"      in his wild flight to escape from it. But now we have to prove"
2852	"      the connection between the man and the beast. Save from what we"
2852	"      heard, we cannot even swear to the existence of the latter, since"
2852	"      Sir Henry has evidently died from the fall. But, by heavens,"
2852	"      cunning as he is, the fellow shall be in my power before another"
2852	"      day is past!”"
2852	""
2852	"      We stood with bitter hearts on either side of the mangled body,"
2852	"      overwhelmed by this sudden and irrevocable disaster which had"
2852	"      brought all our long and weary labours to so piteous an end. Then"
2852	"      as the moon rose we climbed to the top of the rocks over which"
2852	"      our poor friend had fallen, and from the summit we gazed out over"
2852	"      the shadowy moor, half silver and half gloom. Far away, miles"
2852	"      off, in the direction of Grimpen, a single steady yellow light"
2852	"      was shining. It could only come from the lonely abode of the"
2852	"      Stapletons. With a bitter curse I shook my fist at it as I gazed."
2852	""
2852	"      “Why should we not seize him at once?”"
2852	""
2852	"      “Our case is not complete. The fellow is wary and cunning to the"
2852	"      last degree. It is not what we know, but what we can prove. If we"
2852	"      make one false move the villain may escape us yet.”"
2852	""
2852	"      “What can we do?”"
2852	""
2852	"      “There will be plenty for us to do tomorrow. Tonight we can only"
2852	"      perform the last offices to our poor friend.”"
2852	""
2852	"      Together we made our way down the precipitous slope and"
2852	"      approached the body, black and clear against the silvered stones."
2852	"      The agony of those contorted limbs struck me with a spasm of pain"
2852	"      and blurred my eyes with tears."
2852	""
2852	"      “We must send for help, Holmes! We cannot carry him all the way"
2852	"      to the Hall. Good heavens, are you mad?”"
2852	""
2852	"      He had uttered a cry and bent over the body. Now he was dancing"
2852	"      and laughing and wringing my hand. Could this be my stern,"
2852	"      self-contained friend? These were hidden fires, indeed!"
2852	""
2852	"      “A beard! A beard! The man has a beard!”"
2852	""
2852	"      “A beard?”"
2852	""
2852	"      “It is not the baronet—it is—why, it is my neighbour, the"
2852	"      convict!”"
2852	""
2852	"      With feverish haste we had turned the body over, and that"
2852	"      dripping beard was pointing up to the cold, clear moon. There"
2852	"      could be no doubt about the beetling forehead, the sunken animal"
2852	"      eyes. It was indeed the same face which had glared upon me in the"
2852	"      light of the candle from over the rock—the face of Selden, the"
2852	"      criminal."
2852	""
2852	"      Then in an instant it was all clear to me. I remembered how the"
2852	"      baronet had told me that he had handed his old wardrobe to"
2852	"      Barrymore. Barrymore had passed it on in order to help Selden in"
2852	"      his escape. Boots, shirt, cap—it was all Sir Henry’s. The tragedy"
2852	"      was still black enough, but this man had at least deserved death"
2852	"      by the laws of his country. I told Holmes how the matter stood,"
2852	"      my heart bubbling over with thankfulness and joy."
2852	""
2852	"      “Then the clothes have been the poor devil’s death,” said he. “It"
2852	"      is clear enough that the hound has been laid on from some article"
2852	"      of Sir Henry’s—the boot which was abstracted in the hotel, in all"
2852	"      probability—and so ran this man down. There is one very singular"
2852	"      thing, however: How came Selden, in the darkness, to know that"
2852	"      the hound was on his trail?”"
2852	""
2852	"      “He heard him.”"
2852	""
2852	"      “To hear a hound upon the moor would not work a hard man like"
2852	"      this convict into such a paroxysm of terror that he would risk"
2852	"      recapture by screaming wildly for help. By his cries he must have"
2852	"      run a long way after he knew the animal was on his track. How did"
2852	"      he know?”"
2852	""
2852	"      “A greater mystery to me is why this hound, presuming that all"
2852	"      our conjectures are correct—”"
2852	""
2852	"      “I presume nothing.”"
2852	""
2852	"      “Well, then, why this hound should be loose tonight. I suppose"
2852	"      that it does not always run loose upon the moor. Stapleton would"
2852	"      not let it go unless he had reason to think that Sir Henry would"
2852	"      be there.”"
2852	""
2852	"      “My difficulty is the more formidable of the two, for I think"
2852	"      that we shall very shortly get an explanation of yours, while"
2852	"      mine may remain forever a mystery. The question now is, what"
2852	"      shall we do with this poor wretch’s body? We cannot leave it here"
2852	"      to the foxes and the ravens.”"
2852	""
2852	"      “I suggest that we put it in one of the huts until we can"
2852	"      communicate with the police.”"
2852	""
2852	"      “Exactly. I have no doubt that you and I could carry it so far."
2852	"      Halloa, Watson, what’s this? It’s the man himself, by all that’s"
2852	"      wonderful and audacious! Not a word to show your suspicions—not a"
2852	"      word, or my plans crumble to the ground.”"
2852	""
2852	"      A figure was approaching us over the moor, and I saw the dull red"
2852	"      glow of a cigar. The moon shone upon him, and I could distinguish"
2852	"      the dapper shape and jaunty walk of the naturalist. He stopped"
2852	"      when he saw us, and then came on again."
2852	""
2852	"      “Why, Dr. Watson, that’s not you, is it? You are the last man"
2852	"      that I should have expected to see out on the moor at this time"
2852	"      of night. But, dear me, what’s this? Somebody hurt? Not—don’t"
2852	"      tell me that it is our friend Sir Henry!” He hurried past me and"
2852	"      stooped over the dead man. I heard a sharp intake of his breath"
2852	"      and the cigar fell from his fingers."
2852	""
2852	"      “Who—who’s this?” he stammered."
2852	""
2852	"      “It is Selden, the man who escaped from Princetown.”"
2852	""
2852	"      Stapleton turned a ghastly face upon us, but by a supreme effort"
2852	"      he had overcome his amazement and his disappointment. He looked"
2852	"      sharply from Holmes to me. “Dear me! What a very shocking affair!"
2852	"      How did he die?”"
2852	""
2852	"      “He appears to have broken his neck by falling over these rocks."
2852	"      My friend and I were strolling on the moor when we heard a cry.”"
2852	""
2852	"      “I heard a cry also. That was what brought me out. I was uneasy"
2852	"      about Sir Henry.”"
2852	""
2852	"      “Why about Sir Henry in particular?” I could not help asking."
2852	""
2852	"      “Because I had suggested that he should come over. When he did"
2852	"      not come I was surprised, and I naturally became alarmed for his"
2852	"      safety when I heard cries upon the moor. By the way”—his eyes"
2852	"      darted again from my face to Holmes’s—“did you hear anything else"
2852	"      besides a cry?”"
2852	""
2852	"      “No,” said Holmes; “did you?”"
2852	""
2852	"      “No.”"
2852	""
2852	"      “What do you mean, then?”"
2852	""
2852	"      “Oh, you know the stories that the peasants tell about a phantom"
2852	"      hound, and so on. It is said to be heard at night upon the moor."
2852	"      I was wondering if there were any evidence of such a sound"
2852	"      tonight.”"
2852	""
2852	"      “We heard nothing of the kind,” said I."
2852	""
2852	"      “And what is your theory of this poor fellow’s death?”"
2852	""
2852	"      “I have no doubt that anxiety and exposure have driven him off"
2852	"      his head. He has rushed about the moor in a crazy state and"
2852	"      eventually fallen over here and broken his neck.”"
2852	""
2852	"      “That seems the most reasonable theory,” said Stapleton, and he"
2852	"      gave a sigh which I took to indicate his relief. “What do you"
2852	"      think about it, Mr. Sherlock Holmes?”"
2852	""
2852	"      My friend bowed his compliments. “You are quick at"
2852	"      identification,” said he."
2852	""
2852	"      “We have been expecting you in these parts since Dr. Watson came"
2852	"      down. You are in time to see a tragedy.”"
2852	""
2852	"      “Yes, indeed. I have no doubt that my friend’s explanation will"
2852	"      cover the facts. I will take an unpleasant remembrance back to"
2852	"      London with me tomorrow.”"
2852	""
2852	"      “Oh, you return tomorrow?”"
2852	""
2852	"      “That is my intention.”"
2852	""
2852	"      “I hope your visit has cast some light upon those occurrences"
2852	"      which have puzzled us?”"
2852	""
2852	"      Holmes shrugged his shoulders."
2852	""
2852	"      “One cannot always have the success for which one hopes. An"
2852	"      investigator needs facts and not legends or rumours. It has not"
2852	"      been a satisfactory case.”"
2852	""
2852	"      My friend spoke in his frankest and most unconcerned manner."
2852	"      Stapleton still looked hard at him. Then he turned to me."
2852	""
2852	"      “I would suggest carrying this poor fellow to my house, but it"
2852	"      would give my sister such a fright that I do not feel justified"
2852	"      in doing it. I think that if we put something over his face he"
2852	"      will be safe until morning.”"
2852	""
2852	"      And so it was arranged. Resisting Stapleton’s offer of"
2852	"      hospitality, Holmes and I set off to Baskerville Hall, leaving"
2852	"      the naturalist to return alone. Looking back we saw the figure"
2852	"      moving slowly away over the broad moor, and behind him that one"
2852	"      black smudge on the silvered slope which showed where the man was"
2852	"      lying who had come so horribly to his end."
2852	""
2852	"      “We’re at close grips at last,” said Holmes as we walked together"
2852	"      across the moor. “What a nerve the fellow has! How he pulled"
2852	"      himself together in the face of what must have been a paralyzing"
2852	"      shock when he found that the wrong man had fallen a victim to his"
2852	"      plot. I told you in London, Watson, and I tell you now again,"
2852	"      that we have never had a foeman more worthy of our steel.”"
2852	""
2852	"      “I am sorry that he has seen you.”"
2852	""
2852	"      “And so was I at first. But there was no getting out of it.”"
2852	""
2852	"      “What effect do you think it will have upon his plans now that he"
2852	"      knows you are here?”"
2852	""
2852	"      “It may cause him to be more cautious, or it may drive him to"
2852	"      desperate measures at once. Like most clever criminals, he may be"
2852	"      too confident in his own cleverness and imagine that he has"
2852	"      completely deceived us.”"
2852	""
2852	"      “Why should we not arrest him at once?”"
2852	""
2852	"      “My dear Watson, you were born to be a man of action. Your"
2852	"      instinct is always to do something energetic. But supposing, for"
2852	"      argument’s sake, that we had him arrested tonight, what on earth"
2852	"      the better off should we be for that? We could prove nothing"
2852	"      against him. There’s the devilish cunning of it! If he were"
2852	"      acting through a human agent we could get some evidence, but if"
2852	"      we were to drag this great dog to the light of day it would not"
2852	"      help us in putting a rope round the neck of its master.”"
2852	""
2852	"      “Surely we have a case.”"
2852	""
2852	"      “Not a shadow of one—only surmise and conjecture. We should be"
2852	"      laughed out of court if we came with such a story and such"
2852	"      evidence.”"
2852	""
2852	"      “There is Sir Charles’s death.”"
2852	""
2852	"      “Found dead without a mark upon him. You and I know that he died"
2852	"      of sheer fright, and we know also what frightened him, but how"
2852	"      are we to get twelve stolid jurymen to know it? What signs are"
2852	"      there of a hound? Where are the marks of its fangs? Of course we"
2852	"      know that a hound does not bite a dead body and that Sir Charles"
2852	"      was dead before ever the brute overtook him. But we have to prove"
2852	"      all this, and we are not in a position to do it.”"
2852	""
2852	"      “Well, then, tonight?”"
2852	""
2852	"      “We are not much better off tonight. Again, there was no direct"
2852	"      connection between the hound and the man’s death. We never saw"
2852	"      the hound. We heard it, but we could not prove that it was"
2852	"      running upon this man’s trail. There is a complete absence of"
2852	"      motive. No, my dear fellow; we must reconcile ourselves to the"
2852	"      fact that we have no case at present, and that it is worth our"
2852	"      while to run any risk in order to establish one.”"
2852	""
2852	"      “And how do you propose to do so?”"
2852	""
2852	"      “I have great hopes of what Mrs. Laura Lyons may do for us when"
2852	"      the position of affairs is made clear to her. And I have my own"
2852	"      plan as well. Sufficient for tomorrow is the evil thereof; but I"
2852	"      hope before the day is past to have the upper hand at last.”"
2852	""
2852	"      I could draw nothing further from him, and he walked, lost in"
2852	"      thought, as far as the Baskerville gates."
2852	""
2852	"      “Are you coming up?”"
2852	""
2852	"      “Yes; I see no reason for further concealment. But one last word,"
2852	"      Watson. Say nothing of the hound to Sir Henry. Let him think that"
2852	"      Selden’s death was as Stapleton would have us believe. He will"
2852	"      have a better nerve for the ordeal which he will have to undergo"
2852	"      tomorrow, when he is engaged, if I remember your report aright,"
2852	"      to dine with these people.”"
2852	""
2852	"      “And so am I.”"
2852	""
2852	"      “Then you must excuse yourself and he must go alone. That will be"
2852	"      easily arranged. And now, if we are too late for dinner, I think"
2852	"      that we are both ready for our suppers.”"
2852	""
2852	""
2852	""
2852	""
2852	"<Chapter 13>"
2852	"Fixing the Nets"
2852	""
2852	""
2852	"      Sir Henry was more pleased than surprised to see Sherlock Holmes,"
2852	"      for he had for some days been expecting that recent events would"
2852	"      bring him down from London. He did raise his eyebrows, however,"
2852	"      when he found that my friend had neither any luggage nor any"
2852	"      explanations for its absence. Between us we soon supplied his"
2852	"      wants, and then over a belated supper we explained to the baronet"
2852	"      as much of our experience as it seemed desirable that he should"
2852	"      know. But first I had the unpleasant duty of breaking the news to"
2852	"      Barrymore and his wife. To him it may have been an unmitigated"
2852	"      relief, but she wept bitterly in her apron. To all the world he"
2852	"      was the man of violence, half animal and half demon; but to her"
2852	"      he always remained the little wilful boy of her own girlhood, the"
2852	"      child who had clung to her hand. Evil indeed is the man who has"
2852	"      not one woman to mourn him."
2852	""
2852	"      “I’ve been moping in the house all day since Watson went off in"
2852	"      the morning,” said the baronet. “I guess I should have some"
2852	"      credit, for I have kept my promise. If I hadn’t sworn not to go"
2852	"      about alone I might have had a more lively evening, for I had a"
2852	"      message from Stapleton asking me over there.”"
2852	""
2852	"      “I have no doubt that you would have had a more lively evening,”"
2852	"      said Holmes drily. “By the way, I don’t suppose you appreciate"
2852	"      that we have been mourning over you as having broken your neck?”"
2852	""
2852	"      Sir Henry opened his eyes. “How was that?”"
2852	""
2852	"      “This poor wretch was dressed in your clothes. I fear your"
2852	"      servant who gave them to him may get into trouble with the"
2852	"      police.”"
2852	""
2852	"      “That is unlikely. There was no mark on any of them, as far as I"
2852	"      know.”"
2852	""
2852	"      “That’s lucky for him—in fact, it’s lucky for all of you, since"
2852	"      you are all on the wrong side of the law in this matter. I am not"
2852	"      sure that as a conscientious detective my first duty is not to"
2852	"      arrest the whole household. Watson’s reports are most"
2852	"      incriminating documents.”"
2852	""
2852	"      “But how about the case?” asked the baronet. “Have you made"
2852	"      anything out of the tangle? I don’t know that Watson and I are"
2852	"      much the wiser since we came down.”"
2852	""
2852	"      “I think that I shall be in a position to make the situation"
2852	"      rather more clear to you before long. It has been an exceedingly"
2852	"      difficult and most complicated business. There are several points"
2852	"      upon which we still want light—but it is coming all the same.”"
2852	""
2852	"      “We’ve had one experience, as Watson has no doubt told you. We"
2852	"      heard the hound on the moor, so I can swear that it is not all"
2852	"      empty superstition. I had something to do with dogs when I was"
2852	"      out West, and I know one when I hear one. If you can muzzle that"
2852	"      one and put him on a chain I’ll be ready to swear you are the"
2852	"      greatest detective of all time.”"
2852	""
2852	"      “I think I will muzzle him and chain him all right if you will"
2852	"      give me your help.”"
2852	""
2852	"      “Whatever you tell me to do I will do.”"
2852	""
2852	"      “Very good; and I will ask you also to do it blindly, without"
2852	"      always asking the reason.”"
2852	""
2852	"      “Just as you like.”"
2852	""
2852	"      “If you will do this I think the chances are that our little"
2852	"      problem will soon be solved. I have no doubt—”"
2852	""
2852	"      He stopped suddenly and stared fixedly up over my head into the"
2852	"      air. The lamp beat upon his face, and so intent was it and so"
2852	"      still that it might have been that of a clear-cut classical"
2852	"      statue, a personification of alertness and expectation."
2852	""
2852	"      “What is it?” we both cried."
2852	""
2852	"      I could see as he looked down that he was repressing some"
2852	"      internal emotion. His features were still composed, but his eyes"
2852	"      shone with amused exultation."
2852	""
2852	"      “Excuse the admiration of a connoisseur,” said he as he waved his"
2852	"      hand towards the line of portraits which covered the opposite"
2852	"      wall. “Watson won’t allow that I know anything of art but that is"
2852	"      mere jealousy because our views upon the subject differ. Now,"
2852	"      these are a really very fine series of portraits.”"
2852	""
2852	"      “Well, I’m glad to hear you say so,” said Sir Henry, glancing"
2852	"      with some surprise at my friend. “I don’t pretend to know much"
2852	"      about these things, and I’d be a better judge of a horse or a"
2852	"      steer than of a picture. I didn’t know that you found time for"
2852	"      such things.”"
2852	""
2852	"      “I know what is good when I see it, and I see it now. That’s a"
2852	"      Kneller, I’ll swear, that lady in the blue silk over yonder, and"
2852	"      the stout gentleman with the wig ought to be a Reynolds. They are"
2852	"      all family portraits, I presume?”"
2852	""
2852	"      “Every one.”"
2852	""
2852	"      “Do you know the names?”"
2852	""
2852	"      “Barrymore has been coaching me in them, and I think I can say my"
2852	"      lessons fairly well.”"
2852	""
2852	"      “Who is the gentleman with the telescope?”"
2852	""
2852	"      “That is Rear-Admiral Baskerville, who served under Rodney in the"
2852	"      West Indies. The man with the blue coat and the roll of paper is"
2852	"      Sir William Baskerville, who was Chairman of Committees of the"
2852	"      House of Commons under Pitt.”"
2852	""
2852	"      “And this Cavalier opposite to me—the one with the black velvet"
2852	"      and the lace?”"
2852	""
2852	"      “Ah, you have a right to know about him. That is the cause of all"
2852	"      the mischief, the wicked Hugo, who started the Hound of the"
2852	"      Baskervilles. We’re not likely to forget him.”"
2852	""
2852	"      I gazed with interest and some surprise upon the portrait."
2852	""
2852	"      “Dear me!” said Holmes, “he seems a quiet, meek-mannered man"
2852	"      enough, but I dare say that there was a lurking devil in his"
2852	"      eyes. I had pictured him as a more robust and ruffianly person.”"
2852	""
2852	"      “There’s no doubt about the authenticity, for the name and the"
2852	"      date, 1647, are on the back of the canvas.”"
2852	""
2852	"      Holmes said little more, but the picture of the old roysterer"
2852	"      seemed to have a fascination for him, and his eyes were"
2852	"      continually fixed upon it during supper. It was not until later,"
2852	"      when Sir Henry had gone to his room, that I was able to follow"
2852	"      the trend of his thoughts. He led me back into the"
2852	"      banqueting-hall, his bedroom candle in his hand, and he held it"
2852	"      up against the time-stained portrait on the wall."
2852	""
2852	"      “Do you see anything there?”"
2852	""
2852	"      I looked at the broad plumed hat, the curling love-locks, the"
2852	"      white lace collar, and the straight, severe face which was framed"
2852	"      between them. It was not a brutal countenance, but it was prim,"
2852	"      hard, and stern, with a firm-set, thin-lipped mouth, and a coldly"
2852	"      intolerant eye."
2852	""
2852	"      “Is it like anyone you know?”"
2852	""
2852	"      “There is something of Sir Henry about the jaw.”"
2852	""
2852	"      “Just a suggestion, perhaps. But wait an instant!” He stood upon"
2852	"      a chair, and, holding up the light in his left hand, he curved"
2852	"      his right arm over the broad hat and round the long ringlets."
2852	""
2852	"      “Good heavens!” I cried in amazement."
2852	""
2852	"      The face of Stapleton had sprung out of the canvas."
2852	""
2852	"      “Ha, you see it now. My eyes have been trained to examine faces"
2852	"      and not their trimmings. It is the first quality of a criminal"
2852	"      investigator that he should see through a disguise.”"
2852	""
2852	"      “But this is marvellous. It might be his portrait.”"
2852	""
2852	"      “Yes, it is an interesting instance of a throwback, which appears"
2852	"      to be both physical and spiritual. A study of family portraits is"
2852	"      enough to convert a man to the doctrine of reincarnation. The"
2852	"      fellow is a Baskerville—that is evident.”"
2852	""
2852	"      “With designs upon the succession.”"
2852	""
2852	"      “Exactly. This chance of the picture has supplied us with one of"
2852	"      our most obvious missing links. We have him, Watson, we have him,"
2852	"      and I dare swear that before tomorrow night he will be fluttering"
2852	"      in our net as helpless as one of his own butterflies. A pin, a"
2852	"      cork, and a card, and we add him to the Baker Street collection!”"
2852	"      He burst into one of his rare fits of laughter as he turned away"
2852	"      from the picture. I have not heard him laugh often, and it has"
2852	"      always boded ill to somebody."
2852	""
2852	"      I was up betimes in the morning, but Holmes was afoot earlier"
2852	"      still, for I saw him as I dressed, coming up the drive."
2852	""
2852	"      “Yes, we should have a full day today,” he remarked, and he"
2852	"      rubbed his hands with the joy of action. “The nets are all in"
2852	"      place, and the drag is about to begin. We’ll know before the day"
2852	"      is out whether we have caught our big, lean-jawed pike, or"
2852	"      whether he has got through the meshes.”"
2852	""
2852	"      “Have you been on the moor already?”"
2852	""
2852	"      “I have sent a report from Grimpen to Princetown as to the death"
2852	"      of Selden. I think I can promise that none of you will be"
2852	"      troubled in the matter. And I have also communicated with my"
2852	"      faithful Cartwright, who would certainly have pined away at the"
2852	"      door of my hut, as a dog does at his master’s grave, if I had not"
2852	"      set his mind at rest about my safety.”"
2852	""
2852	"      “What is the next move?”"
2852	""
2852	"      “To see Sir Henry. Ah, here he is!”"
2852	""
2852	"      “Good-morning, Holmes,” said the baronet. “You look like a"
2852	"      general who is planning a battle with his chief of the staff.”"
2852	""
2852	"      “That is the exact situation. Watson was asking for orders.”"
2852	""
2852	"      “And so do I.”"
2852	""
2852	"      “Very good. You are engaged, as I understand, to dine with our"
2852	"      friends the Stapletons tonight.”"
2852	""
2852	"      “I hope that you will come also. They are very hospitable people,"
2852	"      and I am sure that they would be very glad to see you.”"
2852	""
2852	"      “I fear that Watson and I must go to London.”"
2852	""
2852	"      “To London?”"
2852	""
2852	"      “Yes, I think that we should be more useful there at the present"
2852	"      juncture.”"
2852	""
2852	"      The baronet’s face perceptibly lengthened."
2852	""
2852	"      “I hoped that you were going to see me through this business. The"
2852	"      Hall and the moor are not very pleasant places when one is"
2852	"      alone.”"
2852	""
2852	"      “My dear fellow, you must trust me implicitly and do exactly what"
2852	"      I tell you. You can tell your friends that we should have been"
2852	"      happy to have come with you, but that urgent business required us"
2852	"      to be in town. We hope very soon to return to Devonshire. Will"
2852	"      you remember to give them that message?”"
2852	""
2852	"      “If you insist upon it.”"
2852	""
2852	"      “There is no alternative, I assure you.”"
2852	""
2852	"      I saw by the baronet’s clouded brow that he was deeply hurt by"
2852	"      what he regarded as our desertion."
2852	""
2852	"      “When do you desire to go?” he asked coldly."
2852	""
2852	"      “Immediately after breakfast. We will drive in to Coombe Tracey,"
2852	"      but Watson will leave his things as a pledge that he will come"
2852	"      back to you. Watson, you will send a note to Stapleton to tell"
2852	"      him that you regret that you cannot come.”"
2852	""
2852	"      “I have a good mind to go to London with you,” said the baronet."
2852	"      “Why should I stay here alone?”"
2852	""
2852	"      “Because it is your post of duty. Because you gave me your word"
2852	"      that you would do as you were told, and I tell you to stay.”"
2852	""
2852	"      “All right, then, I’ll stay.”"
2852	""
2852	"      “One more direction! I wish you to drive to Merripit House. Send"
2852	"      back your trap, however, and let them know that you intend to"
2852	"      walk home.”"
2852	""
2852	"      “To walk across the moor?”"
2852	""
2852	"      “Yes.”"
2852	""
2852	"      “But that is the very thing which you have so often cautioned me"
2852	"      not to do.”"
2852	""
2852	"      “This time you may do it with safety. If I had not every"
2852	"      confidence in your nerve and courage I would not suggest it, but"
2852	"      it is essential that you should do it.”"
2852	""
2852	"      “Then I will do it.”"
2852	""
2852	"      “And as you value your life do not go across the moor in any"
2852	"      direction save along the straight path which leads from Merripit"
2852	"      House to the Grimpen Road, and is your natural way home.”"
2852	""
2852	"      “I will do just what you say.”"
2852	""
2852	"      “Very good. I should be glad to get away as soon after breakfast"
2852	"      as possible, so as to reach London in the afternoon.”"
2852	""
2852	"      I was much astounded by this programme, though I remembered that"
2852	"      Holmes had said to Stapleton on the night before that his visit"
2852	"      would terminate next day. It had not crossed my mind however,"
2852	"      that he would wish me to go with him, nor could I understand how"
2852	"      we could both be absent at a moment which he himself declared to"
2852	"      be critical. There was nothing for it, however, but implicit"
2852	"      obedience; so we bade good-bye to our rueful friend, and a couple"
2852	"      of hours afterwards we were at the station of Coombe Tracey and"
2852	"      had dispatched the trap upon its return journey. A small boy was"
2852	"      waiting upon the platform."
2852	""
2852	"      “Any orders, sir?”"
2852	""
2852	"      “You will take this train to town, Cartwright. The moment you"
2852	"      arrive you will send a wire to Sir Henry Baskerville, in my name,"
2852	"      to say that if he finds the pocketbook which I have dropped he is"
2852	"      to send it by registered post to Baker Street.”"
2852	""
2852	"      “Yes, sir.”"
2852	""
2852	"      “And ask at the station office if there is a message for me.”"
2852	""
2852	"      The boy returned with a telegram, which Holmes handed to me. It"
2852	"      ran:"
2852	""
2852	"      Wire received. Coming down with unsigned warrant. Arrive"
2852	"      five-forty. Lestrade."
2852	""
2852	"      “That is in answer to mine of this morning. He is the best of the"
2852	"      professionals, I think, and we may need his assistance. Now,"
2852	"      Watson, I think that we cannot employ our time better than by"
2852	"      calling upon your acquaintance, Mrs. Laura Lyons.”"
2852	""
2852	"      His plan of campaign was beginning to be evident. He would use"
2852	"      the baronet in order to convince the Stapletons that we were"
2852	"      really gone, while we should actually return at the instant when"
2852	"      we were likely to be needed. That telegram from London, if"
2852	"      mentioned by Sir Henry to the Stapletons, must remove the last"
2852	"      suspicions from their minds. Already I seemed to see our nets"
2852	"      drawing closer around that lean-jawed pike."
2852	""
2852	"      Mrs. Laura Lyons was in her office, and Sherlock Holmes opened"
2852	"      his interview with a frankness and directness which considerably"
2852	"      amazed her."
2852	""
2852	"      “I am investigating the circumstances which attended the death of"
2852	"      the late Sir Charles Baskerville,” said he. “My friend here, Dr."
2852	"      Watson, has informed me of what you have communicated, and also"
2852	"      of what you have withheld in connection with that matter.”"
2852	""
2852	"      “What have I withheld?” she asked defiantly."
2852	""
2852	"      “You have confessed that you asked Sir Charles to be at the gate"
2852	"      at ten o’clock. We know that that was the place and hour of his"
2852	"      death. You have withheld what the connection is between these"
2852	"      events.”"
2852	""
2852	"      “There is no connection.”"
2852	""
2852	"      “In that case the coincidence must indeed be an extraordinary"
2852	"      one. But I think that we shall succeed in establishing a"
2852	"      connection, after all. I wish to be perfectly frank with you,"
2852	"      Mrs. Lyons. We regard this case as one of murder, and the"
2852	"      evidence may implicate not only your friend Mr. Stapleton but his"
2852	"      wife as well.”"
2852	""
2852	"      The lady sprang from her chair."
2852	""
2852	"      “His wife!” she cried."
2852	""
2852	"      “The fact is no longer a secret. The person who has passed for"
2852	"      his sister is really his wife.”"
2852	""
2852	"      Mrs. Lyons had resumed her seat. Her hands were grasping the arms"
2852	"      of her chair, and I saw that the pink nails had turned white with"
2852	"      the pressure of her grip."
2852	""
2852	"      “His wife!” she said again. “His wife! He is not a married man.”"
2852	""
2852	"      Sherlock Holmes shrugged his shoulders."
2852	""
